,Approval_Date,Loan,Valuation,Country,Origin,Joint,App1_Age,App2_Age,App1_G,App2_G,App1_Income,App2_Income,Property_Type,Area,Property_Age,Advance_Date
7172,01/09/2022,89000,288300,,2,1,25,61,1,0,9587,12099,2,0,254,
7173,04/05/2024,267000,352000,0,,1,25,31,1,0,5868,19999,2,0,91,
7174,23/04/2022,139000,358700,0,2,1,56,59,0,1,16223,21558,2,1,179,
7175,20/05/2022,132000,219700,0,2,0,32,,0,,26660,,1,0,91,
7176,09/09/2022,307000,447800,0,1,0,33,,0,,40554,,,,80,
7177,09/09/2022,176000,359500,1,0,0,32,,0,,30968,,3,2,,
7178,10/02/2022,38000,79400,,1,0,43,,0,,20000,,2,0,69,23/01/2022
7179,06/09/2023,111000,193200,0,2,0,54,,0,,20000,,2,2,236,25/09/2023
7180,08/12/2022,235000,401200,0,0,1,31,33,0,1,21396,22918,3,0,54,
7181,15/01/2022,64000,212300,2,2,0,57,,1,,21930,,1,0,63,
7182,11/02/2024,143000,197800,0,1,1,18,43,0,1,12394,7606,,1,18,16/03/2024
7183,28/01/2022,328000,547000,0,2,0,49,,1,,53353,,2,0,221,
7184,18/08/2024,453000,620900,0,1,0,48,,1,,49284,,2,0,45,
7185,21/08/2022,225000,258300,0,2,0,63,,0,,20940,,2,2,82,
7186,28/01/2023,136000,204400,0,1,1,49,33,0,1,11808,8192,0,0,55,
7187,10/08/2023,110000,164800,0,1,1,35,25,1,0,14773,5227,2,0,87,
7188,16/08/2022,137000,222000,0,2,0,44,,1,,20000,,2,0,73,
7189,17/09/2023,126000,203700,0,1,1,27,69,1,0,12264,7736,2,0,74,12/10/2023
7190,17/08/2023,96000,145300,0,2,1,38,73,1,0,9934,10066,,0,52,06/10/2023
7191,01/11/2021,157000,189400,0,1,0,18,,0,,20000,,3,0,68,
7192,24/08/2023,49000,119700,0,2,0,48,,0,,20000,,2,0,193,15/09/2023
7193,10/03/2023,296000,364900,0,1,1,75,50,0,0,6810,20424,2,0,5,14/05/2023
7194,17/07/2022,146000,218900,0,2,1,67,58,0,1,8576,11546,2,0,175,
7195,20/08/2023,112000,189700,0,2,1,33,25,0,0,15257,4743,3,1,198,
7196,09/09/2021,98000,119500,0,1,1,64,35,1,0,5996,14004,2,0,12,
7197,09/11/2022,338000,567300,0,1,0,55,,0,,72351,,3,0,63,03/12/2022
7198,02/07/2022,56000,79300,0,1,1,55,33,0,1,10485,9515,2,0,14,
7199,23/03/2022,103000,148600,0,1,0,44,,1,,20000,,2,1,65,
7200,24/08/2023,407000,479400,0,0,0,62,,1,,44425,,3,0,0,
7201,02/02/2024,161000,203200,0,2,0,37,,1,,22313,,1,0,184,
7202,10/06/2022,143000,232900,1,1,0,35,,1,,21488,,3,0,174,16/07/2022
7203,07/08/2022,225000,292400,0,1,0,57,,0,,35054,,3,2,139,
7204,29/03/2024,236000,353800,0,1,1,47,45,1,0,12910,14301,2,0,225,
7205,30/01/2022,50000,87700,0,0,0,44,,0,,20000,,2,0,193,13/02/2022
7206,11/09/2022,128000,204600,0,2,0,46,,1,,24060,,1,0,,
7207,19/12/2021,69000,109800,0,1,0,54,,1,,20000,,2,0,49,
7208,30/08/2024,325000,530300,0,2,0,55,,1,,64602,,2,0,218,
7209,16/12/2021,254000,408700,0,1,0,44,,0,,58003,,3,0,77,
7210,09/12/2022,155000,216200,0,2,0,22,,1,,20000,,2,2,85,12/01/2023
7211,29/04/2023,207000,292400,,2,1,53,44,1,0,9069,14892,3,0,72,08/06/2023
7212,29/01/2024,62000,88900,0,1,1,18,19,1,0,7046,12954,2,1,88,
7213,13/03/2022,46000,97400,0,1,0,49,,0,,20000,,2,0,74,26/03/2022
7214,17/01/2022,171000,341300,0,0,0,32,,1,,28421,,3,0,84,
7215,03/01/2022,91000,208100,2,,1,62,35,0,1,6572,13428,1,0,182,07/02/2022
7216,03/05/2022,176000,239900,0,1,0,44,,0,,20000,,2,0,205,29/05/2022
7217,07/09/2022,105000,141600,0,1,1,70,42,0,1,9487,10513,3,0,12,
7218,19/08/2023,124000,156800,0,1,1,46,52,0,1,14318,5682,2,0,133,
7219,29/10/2022,230000,459000,0,2,0,32,,0,,41553,,3,0,51,
7220,05/06/2023,216000,273300,0,1,0,53,,1,,20000,,3,,9,
7221,18/12/2021,188000,423000,0,1,0,53,,0,,54397,,3,2,86,
7222,09/09/2022,105000,199100,0,1,1,18,49,0,1,4452,18709,0,0,249,
7223,07/09/2021,218000,377700,0,2,0,33,,0,,54785,,2,0,38,17/09/2021
7224,21/08/2022,109000,146900,0,2,1,43,47,0,0,15536,4464,2,1,10,
7225,08/05/2022,93000,174200,0,2,0,42,,1,,20000,,2,2,216,
7226,04/06/2023,54000,98700,0,1,0,51,,1,,20000,,2,0,166,
7227,08/08/2024,104000,152200,0,1,0,29,,0,,20000,,2,0,56,
7228,22/07/2023,58000,75100,0,0,1,41,20,0,1,4694,15306,2,0,4,
7229,04/09/2023,239000,276600,0,,0,52,,0,,31520,,2,0,188,08/10/2023
7230,11/08/2024,140000,262100,2,1,1,74,34,0,1,14355,9176,2,0,91,
7231,14/09/2023,106000,209200,0,0,0,53,,1,,20000,,1,0,67,
7232,18/12/2021,68000,150300,0,1,1,51,44,1,0,11748,8252,2,0,192,09/01/2022
7233,01/09/2024,341000,444500,0,2,1,70,66,0,1,22554,46054,2,0,245,
7234,14/01/2023,158000,177300,0,2,0,58,,1,,20000,,2,0,54,
7235,31/01/2023,102000,151700,0,2,1,46,34,0,0,10379,9621,2,0,68,
7236,26/08/2024,215000,356300,0,1,1,53,62,0,1,19678,12069,2,0,15,
7237,21/12/2022,149000,198300,0,1,0,48,,1,,20000,,0,0,86,29/01/2023
7238,16/08/2022,415000,500300,0,,1,27,32,0,1,12320,28296,2,0,36,
7239,19/08/2024,124000,207400,0,0,0,48,,1,,22215,,2,0,72,
7240,31/03/2023,128000,335200,0,1,1,75,53,0,1,18184,6891,2,0,4,26/03/2023
7241,09/09/2023,117000,158000,0,1,0,38,,0,,20000,,2,0,191,
7242,21/05/2023,192000,286500,2,1,1,70,56,0,1,9081,16918,2,0,223,11/07/2023
7243,19/11/2023,105000,196900,0,1,1,37,44,1,1,5054,14946,2,0,62,
7244,19/08/2023,174000,253700,0,1,1,75,40,0,1,9436,12719,2,0,166,
7245,13/08/2023,18000,30800,3,2,1,66,75,1,0,12191,7809,2,0,87,14/08/2023
7246,17/04/2024,90000,116500,0,2,0,55,,1,,20000,,2,,57,
7247,27/07/2023,107000,146600,0,1,1,67,36,1,0,9152,10848,2,2,36,
7248,19/06/2022,151000,222600,0,0,0,50,,0,,20555,,2,0,14,15/07/2022
7249,10/05/2024,31000,48800,3,0,1,59,28,1,0,2864,17136,2,0,72,
7250,27/06/2023,125000,241700,0,,0,56,,1,,21080,,3,0,43,18/07/2023
7251,24/10/2022,301000,652200,0,1,0,45,,0,,63544,,3,1,91,
7252,08/12/2022,87000,198000,0,0,1,48,56,1,0,16750,3250,0,0,85,
7253,10/02/2023,219000,369000,0,2,0,33,,1,,34481,,3,2,11,
7254,22/09/2022,275000,423100,0,2,0,38,,1,,25483,,2,1,8,
7255,10/04/2023,60000,110600,0,2,1,46,41,0,1,9083,10917,2,0,39,11/05/2023
7256,17/09/2021,56000,105900,0,0,0,34,,1,,20000,,2,0,167,
7257,23/11/2023,157000,203100,2,2,0,55,,1,,21246,,2,0,193,
7258,10/08/2022,74000,135500,0,2,0,21,,0,,20000,,2,0,62,
7259,04/01/2024,414000,609400,0,2,1,25,31,1,1,31696,13610,2,2,58,
7260,06/01/2022,302000,346400,0,1,1,50,53,1,1,23865,7823,2,0,51,
7261,02/07/2022,158000,199200,0,0,0,39,,0,,20000,,0,,81,
7262,20/09/2023,110000,197600,0,1,0,62,,0,,21625,,0,1,10,
7263,09/03/2024,64000,100800,0,2,1,42,20,0,1,12568,7432,3,1,85,
7264,18/06/2024,50000,70000,3,1,1,18,31,0,1,14178,5822,2,2,92,22/07/2024
7265,09/09/2022,103000,130400,0,1,1,50,22,0,1,14989,5011,2,2,217,
7266,18/05/2024,143000,204600,2,1,0,27,,1,,20000,,1,0,17,
7267,27/06/2024,32000,51700,0,1,0,38,,1,,20000,,2,1,7,
7268,01/09/2022,107000,192500,0,1,0,49,,0,,20000,,2,0,8,
7269,20/08/2024,538000,814000,0,1,0,37,,0,,83977,,2,0,40,
7270,10/03/2022,333000,376500,0,1,0,65,,1,,31598,,2,0,207,26/04/2022
7271,17/01/2022,223000,426800,3,1,1,45,26,1,0,13751,20857,,0,85,07/02/2022
7272,12/04/2023,171000,207600,3,2,0,18,,1,,20813,,1,0,61,30/05/2023
7273,01/08/2023,133000,205100,,1,0,43,,0,,20000,,1,0,11,
7274,03/04/2022,375000,736300,0,1,0,58,,1,,70896,,2,0,54,18/04/2022
7275,16/08/2022,120000,284000,0,2,1,39,45,0,1,13029,10487,2,0,63,
7276,21/12/2023,349000,408700,2,2,1,31,48,1,0,14533,15492,2,1,75,
7277,01/11/2022,172000,398700,0,2,0,32,,1,,32602,,2,1,204,
7278,13/02/2024,107000,205000,0,1,1,53,45,0,1,9570,10801,1,0,49,
7279,30/04/2024,142000,194600,0,1,1,43,45,0,1,8420,11580,0,,39,
7280,26/08/2024,110000,160200,0,,0,51,,1,,20000,,2,0,34,
7281,06/09/2021,127000,202100,,2,1,22,40,0,1,6234,13766,0,0,224,06/10/2021
7282,03/06/2024,235000,339400,0,1,1,44,45,1,0,9947,17798,3,0,44,
7283,16/06/2024,198000,372900,0,1,1,69,49,0,1,12377,15638,2,1,13,21/07/2024
7284,20/11/2023,289000,471700,0,2,0,66,,1,,49320,,3,,197,
7285,23/01/2023,358000,618600,0,1,0,70,,1,,73994,,3,0,5,
7286,14/08/2022,148000,194300,0,2,1,37,35,0,1,8304,11696,2,0,55,
7287,06/08/2022,295000,384200,0,1,0,27,,0,,30204,,3,0,159,
7288,30/07/2024,85000,166300,0,1,0,31,,1,,20000,,2,2,77,
7289,02/02/2024,385000,595300,2,1,0,45,,1,,62520,,2,1,60,
7290,30/11/2021,144000,203200,0,0,1,61,74,1,0,12780,7220,0,0,86,10/12/2021
7291,10/08/2022,80000,202300,0,1,0,48,,0,,20000,,0,,75,
7292,23/04/2022,426000,671200,0,1,0,22,,1,,80614,,3,0,178,
7293,17/11/2021,486000,662800,3,1,1,33,29,0,1,20569,34302,3,0,56,16/12/2021
7294,18/05/2023,118000,384500,0,1,0,46,,0,,32386,,2,0,80,04/06/2023
7295,27/08/2022,297000,448100,0,1,0,42,,0,,32444,,2,,13,
7296,13/08/2023,157000,205900,0,0,0,55,,1,,20000,,2,0,7,26/09/2023
7297,27/08/2022,108000,167500,,1,1,65,47,1,0,5701,14299,3,1,77,
7298,19/09/2023,308000,408300,2,1,0,66,,1,,43696,,3,0,56,
7299,29/03/2024,114000,216100,0,1,1,35,31,0,1,11481,8519,2,0,57,
7300,14/05/2022,548000,754900,,1,0,52,,1,,102275,,2,0,82,
7301,12/11/2022,132000,243400,1,2,0,58,,0,,20253,,2,0,51,
7302,03/05/2023,103000,150200,0,1,0,30,,1,,20000,,3,2,,11/06/2023
7303,03/09/2023,96000,151000,0,1,1,25,56,1,1,11330,8670,2,0,72,
7304,17/08/2024,146000,257200,0,1,1,30,37,1,1,15753,12398,,0,233,
7305,15/03/2024,136000,195000,3,1,1,42,52,0,1,3752,16248,0,0,228,16/05/2024
7306,07/10/2022,249000,457900,2,1,0,49,,0,,40651,,2,,,14/11/2022
7307,14/08/2024,122000,194300,0,0,1,56,53,1,0,8880,11120,0,0,89,
7308,08/08/2022,420000,523800,0,1,0,43,,1,,41176,,2,0,84,
7309,05/09/2021,99000,139100,0,1,1,51,64,0,1,11004,8996,2,0,84,
7310,02/03/2022,204000,290200,1,2,0,71,,0,,27575,,2,0,69,
7311,18/03/2024,127000,220800,0,1,1,28,55,0,0,11903,8097,,1,16,
7312,19/08/2024,328000,621300,0,1,0,39,,0,,62579,,2,2,73,
7313,14/09/2023,257000,366300,0,1,1,45,42,0,1,41731,4673,2,0,84,
7314,14/08/2022,151000,266000,3,1,0,56,,0,,37868,,3,0,15,
7315,18/08/2022,96000,165400,0,1,0,59,,0,,29607,,3,0,66,
7316,23/10/2022,188000,216200,0,1,0,39,,1,,20000,,,0,74,27/11/2022
7317,14/02/2023,119000,157600,3,2,0,51,,0,,21284,,2,0,45,
7318,09/08/2022,103000,194500,0,1,0,66,,0,,20000,,0,2,71,
7319,21/04/2023,91000,200200,0,1,1,30,24,1,0,17726,5623,,0,60,
7320,31/01/2023,516000,662800,0,2,0,49,,1,,59924,,3,0,51,12/03/2023
7321,06/03/2023,159000,209100,0,1,1,26,55,0,1,14495,5853,1,1,4,
7322,08/09/2023,348000,430200,0,0,0,38,,0,,35804,,3,0,170,
7323,06/11/2022,268000,367600,0,1,0,44,,1,,39426,,2,,6,
7324,28/03/2023,673000,1142000,0,1,1,31,61,1,0,60100,51100,2,1,61,
7325,15/07/2023,52000,82800,0,1,1,28,34,1,0,7143,12857,,0,78,
7326,06/09/2021,328000,557600,0,1,0,30,,0,,38197,,,1,193,
7327,05/07/2022,144000,240900,,2,1,29,57,0,1,15856,8858,2,0,78,04/08/2022
7328,10/10/2022,143000,217800,2,1,1,57,42,0,0,9469,15703,2,0,16,
7329,06/04/2024,152000,261000,2,1,1,34,52,0,1,12593,13066,2,0,19,
7330,13/10/2021,618000,898300,0,1,0,48,,1,,115163,,3,1,69,
7331,03/10/2023,236000,397800,0,1,0,47,,1,,40181,,3,1,56,
7332,09/09/2021,146000,205400,2,2,0,52,,0,,22430,,1,1,212,
7333,09/08/2023,193000,246400,0,1,1,38,47,0,1,17672,16950,2,0,82,
7334,08/02/2023,63000,121400,1,1,0,19,,0,,20000,,2,2,45,
7335,29/06/2024,1925000,3136700,0,1,1,49,26,1,0,166138,101261,2,0,239,28/07/2024
7336,03/07/2023,151000,328300,0,1,0,44,,0,,34106,,2,0,73,
7337,22/04/2023,168000,242900,0,2,1,36,38,1,1,7521,13025,2,0,58,20/05/2023
7338,21/10/2023,211000,260900,1,1,0,52,,0,,26817,,2,0,0,05/11/2023
7339,05/09/2021,273000,494500,0,2,1,28,51,1,0,42957,10781,,0,74,01/10/2021
7340,08/07/2022,99000,239000,0,1,1,42,52,0,1,9873,10127,2,0,67,
7341,14/05/2024,34000,45400,0,0,0,30,,0,,20000,,2,,242,
7342,31/08/2024,156000,194900,0,0,0,37,,1,,21576,,2,0,84,
7343,20/08/2023,131000,169900,0,0,1,34,57,1,0,8841,11159,2,0,8,
7344,05/03/2024,113000,337000,0,1,0,42,,0,,31986,,3,1,91,
7345,19/04/2023,135000,210000,0,1,1,57,63,1,1,14622,5378,2,0,55,
7346,10/10/2022,178000,306200,0,1,0,44,,1,,22792,,2,0,,
7347,30/10/2023,108000,148700,0,0,0,64,,0,,20000,,2,0,196,15/12/2023
7348,03/11/2022,79000,105400,0,1,0,55,,1,,20000,,2,0,96,14/12/2022
7349,18/07/2023,174000,363100,0,2,1,61,35,1,0,7546,25662,3,1,218,
7350,04/05/2022,129000,181900,0,2,0,39,,0,,21020,,2,0,58,
7351,09/08/2023,138000,212300,0,1,0,24,,1,,20811,,2,2,47,
7352,06/04/2024,57000,118000,0,2,0,43,,1,,20000,,2,0,41,20/04/2024
7353,14/11/2023,136000,195400,2,1,1,40,52,1,0,8106,11894,0,0,44,
7354,24/11/2021,247000,331600,0,1,0,57,,0,,42291,,3,0,59,27/12/2021
7355,30/09/2022,78000,149500,0,2,1,50,32,0,1,10435,9565,2,0,88,
7356,11/07/2024,78000,116600,2,1,1,55,62,1,0,15596,4404,3,0,54,
7357,09/06/2023,128000,201600,2,0,1,65,18,0,1,3628,16372,,0,63,
7358,27/03/2022,320000,491400,0,2,1,34,60,0,1,8214,37776,2,0,209,
7359,01/04/2022,86000,162100,0,1,0,30,,1,,20202,,3,0,83,23/04/2022
7360,30/11/2021,97000,191400,0,0,0,58,,0,,20000,,0,0,187,
7361,21/06/2022,184000,360400,0,2,1,41,51,0,1,19595,17610,3,0,121,11/07/2022
7362,30/03/2023,351000,466500,0,1,1,40,35,0,1,21048,21622,2,0,203,
7363,04/09/2022,229000,303700,0,2,0,40,,0,,24468,,,0,150,
7364,15/04/2024,99000,204400,0,2,0,34,,0,,20000,,1,0,55,
7365,21/06/2024,258000,311500,3,1,1,46,47,0,0,6432,15231,3,2,12,
7366,04/04/2024,264000,324000,3,1,1,52,72,1,0,10580,10197,2,0,203,
7367,13/06/2024,203000,300400,0,1,0,52,,1,,31702,,3,1,221,
7368,31/01/2024,161000,268500,2,1,0,50,,0,,23517,,2,,69,05/03/2024
7369,14/10/2023,164000,208500,0,1,0,52,,1,,20000,,1,0,87,
7370,23/01/2024,109000,298300,2,2,1,18,40,1,0,10025,11755,,0,3,30/01/2024
7371,10/07/2022,288000,410800,0,1,1,41,52,1,0,33400,22013,3,2,53,
7372,19/02/2022,163000,230000,3,1,0,39,,0,,22081,,2,0,90,
7373,04/03/2023,442000,758300,0,1,1,37,39,1,0,36403,34130,2,1,131,
7374,27/02/2022,47000,113800,,1,1,59,65,1,0,14090,5910,3,1,215,
7375,06/11/2023,79000,104800,0,2,0,44,,0,,20000,,2,0,178,
7376,05/05/2024,64000,119500,0,1,0,37,,0,,20000,,2,0,17,
7377,11/05/2024,63000,203600,0,1,1,51,44,1,0,6309,13691,1,0,56,
7378,11/06/2024,64000,140600,0,1,0,46,,1,,20000,,2,1,,
7379,15/11/2023,297000,765800,0,1,1,36,48,0,1,41394,16598,3,,220,
7380,03/10/2022,70000,85500,0,0,0,49,,0,,20000,,2,0,10,
7381,24/08/2023,53000,135400,3,2,0,48,,0,,20000,,2,0,174,15/09/2023
7382,04/09/2023,147000,204400,,,0,40,,1,,20154,,1,0,89,
7383,21/05/2022,286000,414700,0,2,1,41,51,0,1,36970,18309,2,0,169,02/06/2022
7384,10/09/2023,144000,202300,2,1,0,58,,0,,26609,,1,0,15,
7385,26/01/2023,223000,343000,,1,1,66,51,1,0,23270,6529,3,0,7,
7386,28/11/2022,109000,202100,0,0,0,66,,1,,20000,,3,0,156,
7387,03/09/2023,340000,516900,2,1,1,35,45,0,1,19752,40390,3,0,81,
7388,08/03/2022,636000,945700,0,1,0,44,,1,,64453,,2,0,89,
7389,19/06/2024,146000,180800,0,1,0,60,,0,,25874,,2,0,53,
7390,10/05/2022,85000,205400,0,1,0,51,,1,,20000,,1,0,85,
7391,04/03/2023,77000,187800,0,2,1,37,37,1,0,15728,12033,2,0,80,
7392,02/10/2021,100000,118200,0,1,1,29,51,1,0,12364,7636,2,1,1,
7393,26/04/2022,124000,284400,0,1,0,64,,0,,26080,,2,0,51,08/05/2022
7394,27/06/2023,37000,76100,0,0,1,25,44,0,1,7064,12936,2,1,200,05/08/2023
7395,06/01/2023,56000,108900,0,0,1,35,48,0,1,7955,12045,3,0,213,
7396,17/08/2022,61000,106200,0,2,0,61,,0,,20000,,2,2,59,15/09/2022
7397,11/09/2023,79000,95500,0,1,1,42,52,1,0,14214,5786,2,0,77,10/10/2023
7398,24/09/2021,367000,617300,0,1,0,49,,1,,61107,,,0,133,
7399,24/10/2022,215000,443900,0,1,0,34,,1,,44901,,3,0,232,15/11/2022
7400,04/09/2023,81000,134500,0,2,0,29,,1,,20000,,2,0,91,
7401,23/10/2021,235000,408200,0,0,0,46,,0,,31194,,2,0,84,
7402,10/09/2023,150000,297600,0,1,0,64,,1,,21652,,2,2,205,
7403,24/05/2024,63000,83300,0,2,0,24,,0,,20000,,2,0,,
7404,14/02/2022,29000,87300,0,1,0,52,,1,,20000,,2,1,78,
7405,27/11/2023,109000,205500,0,1,0,46,,0,,23002,,1,1,47,04/12/2023
7406,11/04/2022,280000,530500,0,0,0,61,,1,,41218,,2,1,185,
7407,17/08/2023,33000,44700,1,0,0,65,,1,,20000,,2,0,51,12/09/2023
7408,20/04/2024,366000,473900,0,1,1,43,43,1,0,26998,19072,3,0,30,
7409,05/05/2024,501000,794700,0,1,1,46,45,1,1,42758,42232,2,1,,04/06/2024
7410,17/07/2022,250000,422100,,1,1,18,63,1,0,23770,14396,2,1,222,
7411,29/08/2022,86000,110100,0,1,0,53,,0,,20000,,2,0,78,06/10/2022
7412,12/04/2022,248000,355400,0,1,0,18,,0,,29102,,3,0,15,
7413,06/09/2022,123000,207100,0,1,0,33,,1,,21591,,1,0,,
7414,25/11/2021,58000,85500,0,0,1,53,27,0,1,11381,8619,2,0,82,
7415,27/09/2023,465000,994100,0,2,1,66,39,1,1,34210,45812,3,0,18,05/10/2023
7416,18/10/2022,199000,304800,0,1,0,51,,0,,27190,,2,1,73,
7417,28/05/2024,95000,212000,1,,1,50,39,1,0,8260,19010,1,0,49,
7418,09/12/2023,73000,107200,0,1,0,31,,1,,20000,,2,0,51,
7419,13/04/2023,306000,598600,0,1,1,45,39,0,0,11801,29671,3,0,225,
7420,29/03/2022,93000,203800,3,,0,32,,1,,20000,,1,0,90,
7421,01/03/2024,50000,135600,1,1,1,52,56,1,0,9436,10564,2,0,63,
7422,25/08/2022,46000,71400,2,1,0,31,,1,,20000,,2,0,79,
7423,11/05/2024,38000,110300,0,0,1,43,20,0,1,9817,10183,2,0,227,02/06/2024
7424,14/04/2024,95000,208200,0,0,1,53,26,1,0,3946,16054,1,0,17,
7425,05/02/2022,285000,453600,0,1,0,51,,1,,38862,,3,1,194,18/03/2022
7426,16/09/2021,412000,446900,0,1,1,57,30,1,0,16273,13138,3,1,15,30/10/2021
7427,22/12/2023,162000,373500,3,1,1,41,61,0,1,24369,9567,3,2,182,04/02/2024
7428,06/03/2022,165000,326700,0,1,0,58,,0,,25538,,3,0,87,23/03/2022
7429,08/12/2022,288000,551900,0,2,1,27,41,0,1,44845,16576,3,0,,
7430,10/08/2024,167000,389300,0,1,0,21,,1,,32545,,3,,62,
7431,11/08/2022,507000,1067100,0,1,1,38,34,0,1,14132,50007,3,0,165,
7432,02/07/2023,127000,214200,0,1,0,33,,0,,23017,,2,0,10,
7433,12/06/2024,141000,243400,0,2,1,41,46,0,1,8156,13234,3,0,15,
7434,29/06/2022,328000,581700,0,1,1,23,31,1,0,30197,12029,3,1,221,10/08/2022
7435,30/08/2022,118000,132800,0,2,0,66,,1,,20000,,2,0,20,
7436,06/11/2023,155000,230100,0,1,1,59,31,1,0,14033,7974,2,1,80,
7437,20/08/2024,61000,108600,0,2,1,49,24,0,1,9156,10844,2,0,174,
7438,20/02/2022,157000,265100,0,1,0,42,,0,,33405,,2,1,81,16/03/2022
7439,19/06/2023,103000,199800,0,1,0,36,,1,,26084,,2,0,53,20/06/2023
7440,07/03/2022,56000,98700,0,1,1,33,40,0,0,13364,6636,2,0,229,
7441,07/09/2023,217000,317500,0,2,0,41,,1,,21172,,2,1,,
7442,30/01/2023,213000,235400,,2,1,37,43,0,1,10260,11185,,0,51,
7443,28/08/2023,156000,268100,0,1,0,35,,0,,20828,,2,2,71,
7444,10/10/2021,127000,200800,0,1,1,46,40,1,0,16340,3660,1,0,53,14/10/2021
7445,05/09/2022,112000,195900,0,1,1,41,54,0,1,13134,6866,0,0,77,
7446,03/12/2023,510000,736800,0,1,0,48,,0,,71219,,2,0,11,
7447,02/02/2024,34000,91300,0,0,1,18,48,0,1,13640,6360,,2,53,
7448,24/02/2023,100000,122200,0,2,1,74,36,0,1,6085,13915,2,1,83,
7449,02/08/2023,278000,432900,3,1,0,53,,0,,35488,,,2,85,
7450,30/08/2023,47000,87300,0,,1,25,42,0,0,9159,10841,2,0,82,
7451,11/03/2023,99000,208100,0,2,1,46,38,0,1,7843,12157,1,0,83,
7452,11/01/2022,220000,246800,,2,0,32,,1,,20000,,3,0,,
7453,25/03/2024,364000,467400,0,1,0,46,,0,,46154,,2,0,55,
7454,13/08/2023,120000,196900,0,1,0,55,,1,,20000,,0,0,10,
7455,01/11/2022,278000,467400,,1,0,50,,1,,37734,,3,0,93,22/11/2022
7456,29/07/2022,265000,408100,3,1,0,21,,1,,28922,,2,1,32,18/08/2022
7457,27/12/2021,302000,539400,0,1,1,43,24,0,1,27609,19776,3,0,79,
7458,10/09/2023,73000,89400,2,1,0,44,,0,,20000,,2,0,14,
7459,14/02/2022,154000,316700,0,0,1,47,50,1,0,4131,21047,2,0,8,31/03/2022
7460,16/04/2022,48000,87600,0,0,0,65,,1,,20000,,3,0,13,
7461,25/06/2022,125000,164900,0,2,1,55,36,1,0,4833,15167,2,0,54,
7462,04/09/2023,244000,728500,3,,0,18,,1,,70034,,3,,208,
7463,23/08/2023,564000,709900,0,1,0,64,,1,,54998,,3,0,83,12/10/2023
7464,10/07/2022,145000,206600,0,,0,28,,0,,20000,,1,0,14,01/08/2022
7465,07/09/2023,335000,461600,2,2,0,39,,1,,46288,,2,0,8,
7466,17/11/2021,180000,211300,0,2,0,33,,1,,20000,,3,0,17,
7467,03/06/2024,264000,349300,0,0,1,44,42,0,1,22946,5935,3,1,171,
7468,29/08/2024,71000,129500,,1,1,46,63,0,1,13495,6505,2,0,28,
7469,01/03/2023,184000,396100,0,0,0,36,,1,,38569,,3,0,15,03/03/2023
7470,02/10/2022,130000,161900,0,2,1,25,21,0,1,10881,9119,3,0,213,
7471,12/01/2022,173000,204400,0,2,0,65,,1,,20000,,1,0,17,
7472,13/09/2021,113000,145100,2,2,0,48,,1,,20000,,2,0,12,
7473,19/08/2024,131000,205000,2,2,0,52,,1,,20000,,1,0,89,
7474,07/06/2023,359000,624900,0,,0,53,,0,,135488,,2,0,79,
7475,09/01/2022,113000,192800,2,1,1,53,53,1,0,9250,10750,1,2,213,24/02/2022
7476,19/01/2022,187000,333800,0,1,0,54,,1,,39766,,3,0,52,
7477,27/10/2023,141000,207100,0,2,0,58,,0,,22590,,1,,83,
7478,12/09/2023,165000,195600,0,1,1,57,29,0,1,8272,11728,0,0,86,
7479,15/01/2024,143000,208500,3,1,0,28,,0,,20301,,1,1,18,06/02/2024
7480,09/09/2023,112000,255700,0,1,0,56,,1,,30309,,2,0,17,18/09/2023
7481,22/12/2023,87000,145300,3,1,0,29,,0,,20000,,2,1,18,10/01/2024
7482,24/08/2024,44000,81100,0,1,1,64,24,1,0,14192,5808,2,1,11,29/08/2024
7483,28/06/2024,72000,106100,2,2,1,34,42,1,0,14683,5317,2,0,57,
7484,28/01/2024,86000,110300,0,2,0,36,,1,,20000,,2,0,14,
7485,01/11/2021,44000,113000,0,1,0,38,,1,,20000,,2,0,160,
7486,06/03/2022,112000,169200,0,1,0,34,,0,,20000,,3,0,17,
7487,12/09/2022,128000,298400,0,1,0,53,,1,,28768,,2,0,7,
7488,06/03/2023,173000,208300,0,1,0,39,,1,,20000,,1,0,76,
7489,27/03/2024,90000,140200,0,2,1,75,23,0,1,13301,6699,2,1,48,
7490,08/08/2024,110000,197300,0,,1,61,53,1,0,6978,13022,0,1,151,
7491,13/02/2024,215000,269900,0,1,0,51,,1,,20000,,2,1,54,
7492,17/08/2023,156000,209300,0,1,0,71,,1,,20000,,1,0,82,27/09/2023
7493,11/08/2022,191000,240800,0,1,1,49,35,1,0,12546,9062,3,1,19,11/09/2022
7494,26/04/2022,123000,207000,2,2,1,39,70,1,0,11077,8923,1,0,87,
7495,15/04/2023,101000,181500,0,1,0,47,,0,,20000,,2,0,77,
7496,09/06/2022,169000,200900,1,1,1,67,43,1,0,8032,16286,1,0,11,
7497,01/03/2024,127000,207900,0,1,0,48,,0,,20000,,1,0,40,23/03/2024
7498,17/08/2023,859000,1225100,0,2,1,66,41,1,0,36925,76977,2,0,80,18/09/2023
7499,19/03/2023,284000,421400,3,2,1,46,45,0,1,19966,8752,2,0,184,
7500,26/01/2023,158000,204200,0,1,1,57,24,0,1,14803,5197,,1,36,
